pl_name,VAE_anomaly,ESI_equal,CDHS,SEPHI_simple,pl_rade,pl_dens,pl_insol,st_teff,pl_orbeccen
Kepler-1466 b,0.02795293133014027,0.0,0.0,0.0,1.55,0.809437386569873,21.875,5884.0,0.0
Kepler-1527 b,0.02787278981298724,0.0,0.0,1.9797524855293235e-59,4.77,0.1869328493647913,7.813,6224.0,0.0
HD 164922 c,0.027835883771940562,0.41033974619686886,0.07543944008119052,1.05848201660672e-32,3.66,0.26497277676951,6.29,5390.0,0.12
Kepler-970 b,0.027829221205863376,0.3354591111534234,0.046054389058067656,6.147501116247208e-145,2.609,0.4101633393829401,11.111,4290.0,0.34
Barnard e,0.02781180986369891,0.6946092936065785,0.01680290644868218,0.31089050294895787,0.637,0.7441016333938294,2.4456,3195.0,0.04
Kepler-271 d,0.027766502685351968,0.0,0.0,0.0,0.66,0.7604355716878404,189.343,5555.0,0.0
Kepler-452 b,0.02776129229759108,0.0,0.0,0.964576043831692,1.63,0.7568058076225046,1.1,5757.0,0.0
Kepler-271 c,0.027738555581744578,0.0,0.0,0.0,0.95,0.9401088929219601,119.631,5555.0,0.0
HD 108874 b,0.027725740505785093,0.38934246897255936,0.08104931345832879,0.9999998694863438,13.6,0.17894736842105263,0.923,5600.0,0.13
GJ 3293 d,0.027698598222372917,0.5308376939327513,0.024042314473469984,0.9832441011844728,2.67,0.397459165154265,0.59,3466.0,0.12
Kepler-1130 b,0.027681112646090453,0.0,0.0,0.0,0.8,0.8511796733212342,162.65,5403.0,0.0
Kepler-289 c,0.027678090557725042,0.0,0.0,3.724942569335822e-15,11.23,0.11978221415607987,4.882,5990.0,0.0
Kepler-1890 b,0.027664083469290328,0.0,0.0,0.0,0.86867375,0.8929219600725953,493.0,6046.0,0.0
HD 13808 c,0.02764454157258241,0.4184910182298257,0.06595608270554687,1.0513693121029065e-23,3.13,0.32304900181488205,5.6365,5035.0,0.156
HD 154345 b,0.02763137971584967,0.2521017033394378,0.07752310733555101,0.672231424091188,13.7,0.14627949183303088,0.0349,5468.0,0.058
Kepler-186 f,0.027603158562652094,0.7182543234367079,0.03176256878773023,0.927429800539753,1.17,1.0653357531760437,0.3,3755.0,0.04
Kepler-372 c,0.027599116280040675,0.0,0.0,0.0,2.09,0.5480943738656987,91.881,6509.0,0.0
HD 147513 b,0.02753752996943119,0.3137447597625216,0.08860928567609411,0.9999995081657959,13.7,0.14936479128856625,0.5609,5883.0,0.26
HAT-P-6 b,0.027529766283831688,0.0,0.0,0.0,16.58932,0.10127041742286752,1099.44,6570.0,0.0
Kepler-342 c,0.027422058703417813,0.0,0.0,0.0,1.96,0.5952813067150635,77.29,6175.0,0.0
K2-10 b,0.027408391679801466,0.25904135896475544,0.07925949671420077,0.0,3.773,0.4283121597096189,42.1,5533.0,0.31
HD 12661 c,0.027387466007202262,0.4261899718020118,0.08500293850508049,0.8465150994200079,13.2,0.39019963702359345,0.1459,5748.0,0.031
Kepler-1391 b,0.02733058798238366,0.0,0.0,0.0,1.68,0.7277676950998185,33.335,5840.0,0.0
HD 10442 b,0.027286914222086827,0.3592073513005314,0.06267029972750278,0.9999999096228023,13.6,0.1869328493647913,0.5054,4912.0,0.132
Kepler-31 c,0.027267417005668877,0.0,0.0,0.0,5.3,0.132486388384755,35.254,6340.0,0.0
Kepler-1611 b,0.027256655066705347,0.0,0.0,0.0,0.81,0.8584392014519058,146.22,5605.0,0.0
Kepler-1952 b,0.02722896824685464,0.0,0.0,0.0,1.23923346,1.0852994555353903,65.27,5973.0,0.0
K2-32 d,0.027228746942575165,0.37440126569903015,0.07226051183414078,2.3095948143880177e-285,3.484,0.15789473684210528,14.8,5271.0,0.05
TRAPPIST-1 g,0.027215854822172425,0.5477511434641025,0.0,0.8770057653932912,1.129,0.9176018148820326,0.252,2566.0,0.00208
Kepler-643 b,0.02720768611249831,0.1442585563767288,0.0625634449965147,0.0,10.16,0.30490018148820325,211.711,4908.0,0.37
HAT-P-11 b,0.027181313914615684,0.1956015771958823,0.055751455895697216,0.0,4.36,0.21270417422867513,100.77,4653.0,0.251
Kepler-141 b,0.027111016775973776,0.0,0.0,0.0,0.69,0.7803992740471869,228.663,4910.0,0.0
Kepler-46 b,0.02705811967386512,0.421697854353877,0.069161724635354,2.5011305087932876e-138,9.057,2.540834845735027,10.9,5155.0,0.01
HIP 10090 c,0.02702834758586173,0.3052191409257861,0.08267884810597105,0.9999935124372277,13.9,0.10036297640653359,1.9857,5661.0,0.188
tau Boo b,0.027014265384881057,0.17279783032651624,0.10419057541271133,0.0,12.8,0.8983666061705989,1333.7826,6466.27,0.011
Kepler-443 b,0.026965100422017666,0.6106126934378148,0.05762141368807971,0.9791717623373939,2.33,0.4754990925589837,0.86,4723.0,0.11
TOI-2010 b,0.026880169517041787,0.32271605648630997,0.08983811508252053,2.581267741096626e-08,11.81426566,0.24682395644283125,4.09,5929.0,0.212
HD 190007 b,0.02686285474565818,0.2951139630739411,0.05460276753752034,0.0,4.06,0.23049001814882034,24.6845,4610.0,0.136
Kepler-858 b,0.02679401776494161,0.0,0.0,2.027610461140374e-33,4.87,0.18148820326678766,6.338,5653.0,0.0
Kepler-1928 b,0.026754683377394506,0.2853215055166258,0.08425495538813406,0.0,1.992,0.5843920145190563,37.8,5720.0,0.43
Kepler-1472 b,0.026718876401455562,0.0,0.0,0.0,1.9,0.6206896551724138,57.079,6159.0,0.0
TOI-3235 b,0.026705836928378163,0.31088114815055673,0.021980018165300052,3.031981237208282e-246,11.39953337,0.1415607985480944,13.8883,3388.8,0.029
Kepler-444 b,0.02668845271285464,0.23033839831875705,0.06624993321578261,0.0,0.403,0.5698729582577133,225.735,5046.0,0.16
HD 5608 b,0.026661455110152717,0.31300315896274006,0.05986536303893152,3.2705900463185104e-11,13.7,0.14392014519056262,4.4568,4807.0,0.11
WASP-185 b,0.02662899916226761,0.10204530143265225,0.08906341828281777,0.0,14.01125,0.11978221415607987,662.3252,5900.0,0.24
Kepler-82 f,0.02662420943055895,0.34316040009464277,0.07573329059141942,4.513634029145884e-24,4.84,0.18330308529945555,5.6657,5401.0,0.0014
Kepler-262 c,0.026589221845480467,0.0,0.0,0.0,1.64,0.7531760435571688,25.26,5841.0,0.0
HAT-P-31 b,0.026579079309161723,0.12289578308284832,0.09347117593629548,0.0,12.21781,0.39564428312159716,746.9025,6065.0,0.25
Kepler-1308 b,0.02655948887899134,0.0,0.0,0.0,0.52,0.662431941923775,58.108,3468.0,0.0
Kepler-1086 c,0.026487396220811452,0.0,0.0,0.9859267480524068,2.94,0.35208711433756806,0.519,4350.0,0.0
Kepler-1636 b,0.02644388830847804,0.0,0.0,0.9879689107023272,3.23,0.3103448275862069,1.217,5797.0,0.0
HD 96063 b,0.026398104734476305,0.25527737545984436,0.06555537746431891,1.2780554957016632e-120,13.7,0.15662431941923777,10.3076,5020.0,0.17
K2-7 b,0.026379120732095435,0.1983717652636968,0.08372068173316265,0.0,4.03523305,0.23230490018148822,125.0,5700.0,0.24
TOI-5573 b,0.026330104472398124,0.27958368022183944,0.03269754768391582,7.042567020539313e-208,9.75,0.11996370235934666,12.92,3790.0,0.072
Kepler-1583 b,0.026319719284916325,0.0,0.0,0.0,0.6,0.7205081669691471,124.307,5645.0,0.0
TOI-1710 b,0.02629185864467835,0.300844020137508,0.08572420793928066,0.0,5.06,0.14519056261343014,33.0,5775.0,0.05
HD 147873 c,0.02624281936870753,0.33409465815226963,0.09098680344069873,0.002164579849880438,13.3,0.3103448275862069,3.2385,5972.0,0.23
Kepler-404 c,0.02621662046517704,0.0,0.0,0.0,1.72,0.7078039927404719,33.153,5654.0,0.0
Kepler-544 b,0.026215768152603725,0.0,0.0,0.0,2.12,0.5372050816696915,126.031,6206.0,0.0
gam Psc b,0.02618240093547068,0.19908103019799295,0.058128973660294014,0.0,13.6,0.16878402903811254,33.5227,4742.0,0.204
Kepler-1349 b,0.026174679898935557,0.0,0.0,0.0,0.7,0.7876588021778584,1862.33,6086.0,0.0
TRAPPIST-1 f,0.026164895421768322,0.7482264105965557,0.0,0.8897183393112479,1.045,0.9115978221415607,0.373,2566.0,0.01007
Kepler-50 c,0.02616017354510842,0.0,0.0,0.0,2.17,1.6786230490018148,388.444,6225.0,0.0
HD 188015 b,0.026073873006045297,0.3838128605672461,0.0849495111395799,0.9999999167728402,13.6,0.18874773139745918,0.7914,5746.0,0.137
Kepler-1424 b,0.0260705063227297,0.0,0.0,0.0,1.16,1.0544464609800364,58.6,5838.0,0.0
TOI-3135 b,0.02603442779212388,0.11126855876807037,0.08879628145533507,0.0,13.65253849,0.12704174228675136,464.0,5890.0,0.24
GJ 682 b,0.026028183269653747,0.5667913091145789,0.012341721429715664,0.9669535438823785,1.93,0.6098003629764065,0.3125,3028.0,0.08
K2-14 b,0.026012204079537422,0.3320189918951628,0.032670834001168596,2.878601134208682e-63,4.81,0.18511796733212343,8.0,3789.0,0.14
Kepler-1243 b,0.026004313366067247,0.0,0.0,0.0,1.75,0.6896551724137931,36.162,5667.0,0.0
TRAPPIST-1 d,0.02597521424848997,0.787407575820232,0.0,0.7738959149707664,0.788,0.7925197822141561,1.115,2566.0,0.00837
HD 99492 b,0.025943273161072866,0.33523462323638,0.0631244323342245,0.0,5.44,0.15789473684210528,23.2671,4929.0,0.034
alf Ari b,0.02593362032350707,0.18098941259074902,0.05308008762086802,0.0,13.4,0.23774954627949185,59.6537,4553.0,0.25
HD 238090 b,0.025920562560593472,0.36430345514671686,0.036517604316925655,2.2469740207386276e-65,2.52,0.4301270417422868,8.1,3933.0,0.3
HD 9174 b,0.025912991260595156,0.34965086073655,0.08043489875511589,0.9999990517402108,13.7,0.1368421052631579,0.4979,5577.0,0.12
Proxima Cen d,0.025896567763280157,0.0,0.0,0.7254078780034994,0.692,0.7822141560798548,1.814,2900.0,0.0
Kepler-341 d,0.025860889238041536,0.0,0.0,0.0,1.85,0.6424682395644283,45.423,6012.0,0.0
HIP 38594 b,0.02585036110213335,0.5178905794460813,0.04061281188223871,0.9842932481919737,2.77,0.3793103448275862,1.3216,4086.3,0.17
HD 21693 c,0.025837873576696677,0.39434215290995134,0.07650798739112114,1.4185540089873658e-92,4.34,0.21234119782214156,9.2712,5430.0,0.07
TOI-6420 b,0.025812196269644587,0.2393942535254331,0.09226906021263077,0.0,11.93756445,1.5245009074410165,106.619,6020.0,0.078
Kepler-795 b,0.025739750913985397,0.0,0.0,0.0,1.68,0.7277676950998185,28.9,5631.0,0.0
HD 118203 b,0.0257077246340793,0.1192793474505606,0.08484265640859437,0.0,12.778238,0.32486388384754994,593.4,5742.0,0.3136
TOI-5344 b,0.02567448506546968,0.2303898074505822,0.03154885932573913,0.0,10.60369574,0.10961887477313975,38.0,3747.0,0.054
TOI-5153 b,0.025672463388039617,0.2682259557391674,0.09974889138214663,0.0,11.88151954,0.6152450090744103,49.5559,6300.0,0.091
XO-2 S c,0.025627552139807504,0.32455751693507423,0.0737030507025486,0.0006311496719022342,13.6,0.17386569872958257,3.3572,5325.0,0.149
HD 185269 b,0.025608115778219365,0.09886720041915048,0.0896778329860288,0.0,13.8,0.12177858439201453,832.9821,5923.0,0.229
HD 163607 c,0.0256033367375548,0.4233191081846357,0.07896564620396478,0.9999999982039907,13.3,0.2958257713248639,0.4605,5522.0,0.08
Kepler-126 d,0.025602915340394355,0.49372360825006545,0.09811935673451262,1.55771983076331e-281,2.5,3.3391793103448277,14.714,6239.0,0.02
HD 20781 e,0.02558911580123848,0.4811827793582978,0.07185980659291848,5.917114211158073e-10,3.83,0.2486388384754991,4.3043,5256.0,0.06
HD 82943 b,0.025580619674776914,0.3856975835199603,0.08999839717900852,0.9999999710863154,13.5,0.2159709618874773,1.117,5935.0,0.162
TOI-4588 b,0.025451183641655186,0.0,0.0,0.0,2.92922558,0.35390199637023595,2310.43,7746.12,0.0
Kepler-204 c,0.0254419754420591,0.0,0.0,0.0,1.79,0.6715063520871144,36.886,5812.0,0.0
K2-419 A b,0.02543099833945342,0.39983483964097954,0.030587166746801075,0.0011592190707693556,10.55,0.1662431941923775,3.3,3711.0,0.042
Kepler-370 c,0.025420634491739962,0.0,0.0,0.0,1.91,0.617059891107078,54.197,5852.0,0.0
TOI-5916 b,0.025376789234757786,0.2090811537902405,0.027969225837468487,0.0,11.35469745,0.1560798548094374,51.7,3613.0,0.09
TOI-3523 A b,0.02537461003526008,0.0972053207414694,0.10375594379437897,0.0,15.9727975,0.10653357531760435,2590.0,6450.0,0.047
Kepler-390 b,0.025372247924526626,0.0,0.0,0.0,0.82,0.8620689655172414,99.972,5166.0,0.0
HD 169830 b,0.025277164017655847,0.27906929769201205,0.09974889138214083,4.173923911306083e-60,13.2,0.3484573502722323,7.8465,6300.0,0.294
BD+45 564 b,0.02527076423738778,0.3670798147979818,0.06512795854034541,0.9999998132090895,13.6,0.17132486388384754,0.579,5004.0,0.12
TOI-778 b,0.025265913836929412,0.11165053645551569,0.10891168456480585,0.0,15.4,0.23593466424682397,734.672,6643.0,0.21
TOI-2443 b,0.025247440794068838,0.3317064626586106,0.04832505209167246,2.723634123164167e-222,2.363,0.3629764065335753,13.2931,4375.0,0.301
Kepler-1580 b,0.025243601538260847,0.0,0.0,0.0,2.11,0.5408348457350273,83.088,6228.0,0.0
TOI-1899 b,0.0252262797748943,0.38931624614554905,0.03633060853768437,0.00039366613094242404,11.09689089,0.1542649727767695,3.4,3926.0,0.044
HIP 54373 c,0.025225998644069804,0.367027127589184,0.038868408398774326,3.899694055930716e-30,3.57,0.2722323049001815,6.1142,4021.0,0.2
DMPP-1 b,0.025195608864196407,0.20765405595584757,0.096970668376316,0.0,4.26,0.2159709618874773,103.0711,6196.0,0.2
Kepler-339 d,0.02518108341049579,0.0,0.0,0.0,1.17,9.147005444646098,58.651,5631.0,0.0
TOI-2145 b,0.025169255513028267,0.1516891116832718,0.09723780520381185,0.0,12.24020692,0.9691470054446462,515.939,6206.0,0.214
Kepler-1375 b,0.025104952447947127,0.0,0.0,0.0,1.74,0.6969147005444646,2948.362,6704.0,0.0
Kepler-747 b,0.025075783322627363,0.0,0.0,2.984604122777769e-117,5.27,0.16424682395644286,10.19,5096.0,0.0
Kepler-310 b,0.02507190208545517,0.0,0.0,0.0,1.19,1.0707803992740472,45.97,5797.0,0.0
CoRoT-9 b,0.025062045777183645,0.3335959271163414,0.08171715552703593,0.00023864186770584874,11.948794,0.1560798548094374,3.444,5625.0,0.133
HD 95089 b,0.02505481292470625,0.2884194864532381,0.06283058182399275,1.670803007851442e-49,13.7,0.15535390199637023,7.2989,4918.0,0.119
Kepler-149 d,0.025037831167582538,0.0,0.0,0.4476343541985052,3.96,0.23956442831215974,2.446,5381.0,0.0
Kepler-1306 b,0.02503329844515908,0.0,0.0,0.0,1.91,0.617059891107078,52.146,5727.0,0.0
Kepler-214 c,0.02502138703627008,0.0,0.0,0.0,2.13,0.5353901996370236,87.244,6169.0,0.0
Kepler-1396 b,0.02498187943038093,0.0,0.0,0.0,2.07,0.5553539019963702,71.816,6195.0,0.0
WASP-180 A b,0.02497994077175189,0.0,0.0,0.0,13.89916,0.11070780399274048,918.3877,6600.0,0.0
WASP-136 b,0.024970916573385023,0.0,0.0,0.0,16.81347105,0.10590326678765881,1843.4633,6250.0,0.0
gam Lib b,0.024940260377925537,0.1900011864886863,0.06178874819680947,0.0,13.7,0.13883847549909256,45.374,4879.0,0.16
Kepler-62 f,0.024898980310459253,0.0,0.0,0.9980654584419072,1.41,2.9807262832022547,0.5,4925.0,0.0
K2-321 b,0.024858927368828054,0.2389946611395233,0.031629000373988345,0.0,2.05124347,0.5607985480943739,68.5516,3750.0,0.44
Kepler-1647 b,0.024856530896974902,0.4676177545207749,0.09734465993479106,0.9999999786424383,11.8739,0.2885662431941924,0.5956,6210.0,0.0581
Kepler-1280 b,0.024855973322814494,0.0,0.0,0.0,1.87,0.6352087114337568,35.293,6227.0,0.0
Kepler-206 d,0.024853993535456354,0.0,0.0,0.0,1.19,1.0707803992740472,44.17,5764.0,0.0
Kepler-45 b,0.024843613346453474,0.19199539517001868,0.03349895816636561,0.0,10.76,0.14519056261343014,68.37,3820.0,0.11
Kepler-1125 b,0.02483595212544519,0.0,0.0,0.0,1.84,0.6460980036297641,41.04,5683.0,0.0
Kepler-372 b,0.024833721892183715,0.0,0.0,0.0,1.36,0.9600725952813067,384.627,6509.0,0.0
Kepler-123 b,0.024826409659138654,0.0,0.0,0.0,2.94,2.177858439201452,138.807,6089.0,0.0
K2-19 c,0.024782133014231662,0.2577124077437491,0.07362290965430446,0.0,4.1,0.1591651542649728,51.0,5322.0,0.1
Kepler-444 e,0.024747083836829577,0.33568950547836685,0.06624993321578443,0.0,0.546,0.8711433756805808,81.344,5046.0,0.1
Kepler-274 c,0.02473089280010819,0.0,0.0,0.0,1.84,0.6460980036297641,36.518,6023.0,0.0
HATS-58 A b,0.024715712371492646,0.1303270696369883,0.12312336378689476,0.0,12.273855,0.17422867513611615,382.7103,7175.0,0.168
Kepler-1618 b,0.02470721820402731,0.0,0.0,0.0,1.26,1.0617059891107077,903.908,6620.0,0.0
TOI-519 b,0.0246970748550414,0.1497220045824299,0.020195544157713463,0.0,11.54525012,0.1016333938294011,54.0,3322.0,0.33
Kepler-1370 b,0.0246945203237483,0.0,0.0,0.0,1.84,0.6460980036297641,132.587,6202.0,0.0
HATS-42 b,0.024678090859751693,0.08733963581847917,0.09333760752254712,0.0,15.6926,0.15063520871143377,1637.2058,6060.0,0.229
Kepler-1630 b,0.024675672884845436,0.0,0.0,0.9458915841617972,2.19,0.515426497277677,0.26,4736.0,0.0
TOI-5713 b,0.024659219863204837,0.5069718441891561,0.017604316931131073,0.7460946883698533,1.77,0.6805807622504537,2.2554,3225.0,0.24
TOI-4794 b,0.02465836737860345,0.10024750839156886,0.10215312282948065,0.0,14.35870428,0.10344827586206896,1310.0,6390.0,0.1
Kepler-1038 b,0.024639010163985606,0.0,0.0,0.9897112529113465,3.53,0.27586206896551724,1.512,5335.0,0.0
KOI-1599.01,0.024624429830562455,0.4658054041279298,0.08727360153869258,0.0,1.9,0.6696914700544465,44.8,5833.0,0.014
HD 47366 c,0.024610498246673992,0.2820256860514331,0.061441470321082665,2.3918305478003472e-57,13.5,0.1960072595281307,7.7091,4866.0,0.161
Kepler-1823 b,0.024604644875663034,0.0,0.0,0.0,2.0861268,0.5499092558983666,78.0,6000.0,0.0
Kepler-124 b,0.024590367186570056,0.0,0.0,0.0,0.73,0.8076225045372052,198.843,4984.0,0.0
Kepler-215 c,0.02457378913697425,0.0,0.0,0.0,1.77,0.6805807622504537,57.694,5739.0,0.0
HD 141399 c,0.024552545249750972,0.3913992950105769,0.08104931345832908,0.0006875044992148215,13.6,0.16751361161524503,3.3493,5600.0,0.048
HD 167768 b,0.024551751147293535,0.08489099992852522,0.06104076507985714,0.0,13.9,0.10036297640653359,2042.741,4851.0,0.149
HD 13908 b,0.024542321857839187,0.19127544231291138,0.09854677565845957,0.0,13.9,0.10199637023593468,168.6392,6255.0,0.02
Kepler-20 f,0.024510193762259793,0.41506914576070764,0.07824437676977318,0.0,0.952,1.5245009074410165,35.9,5495.0,0.094
TOI-5789 c,0.024504871053259655,0.42580734305856494,0.06996313511778894,3.505048671028373e-79,2.86,0.21052631578947367,8.7194,5185.0,0.067
Kepler-223 c,0.024494244241674505,0.16841670491018781,0.08647219105623326,0.0,3.44,0.12885662431941924,302.474,5803.0,0.15
HD 109271 b,0.02446314580236687,0.15957968114719173,0.0859379174012711,0.0,4.31,0.21415607985480944,320.4393,5783.0,0.25
Kepler-340 b,0.024462006915512438,0.0,0.0,0.0,2.53,0.426497277676951,274.318,6620.0,0.0
Kepler-1076 b,0.02445812830973604,0.0,0.0,0.0,0.8,0.8511796733212342,83.18,4868.0,0.0
TOI-2049 b,0.024458028243662448,0.09934972659368893,0.09611583052836685,0.0,16.64533634,0.10490018148820326,2032.0,6164.0,0.054
Kepler-1907 b,0.024452851736000876,0.0,0.0,0.0,0.86973029,0.8929219600725953,75.0,5159.0,0.0
Kepler-1619 b,0.02440490572580712,0.0,0.0,0.0,0.76,0.823956442831216,74.635,5852.0,0.0
HAT-P-7 b,0.024404200211234735,0.0,0.0,0.0,16.92559,0.12921960072595282,4353.408,6389.0,0.0
CoRoT-27 b,0.024367295001209443,0.19266562929416006,0.08906341828283841,0.0,11.287,2.2867513611615244,300.8697,5900.0,0.065
Kepler-891 b,0.024352648491588195,0.0,0.0,0.0,6.41,0.12722323049001816,44.326,5887.0,0.0
TOI-238 c,0.02434100926515764,0.24460195866532689,0.06659721109150717,0.0,2.18,0.33212341197822143,58.3,5059.0,0.36
HD 285507 b,0.024330449481233953,0.19609603037187945,0.05174440348345017,0.0,13.8,0.11814882032667877,53.0123,4503.0,0.09
Kepler-1348 b,0.024324492896366155,0.0,0.0,0.0,1.94,0.604355716878403,49.665,5911.0,0.0
TRAPPIST-1 e,0.024302301379966775,0.7275304685658907,0.0,0.847036212035906,0.92,0.8895834845735028,0.646,2566.0,0.0051
HD 205739 b,0.02429424931224381,0.29817767211314766,0.09643639472134606,0.05426644624791362,13.6,0.17259528130671506,2.8535,6176.0,0.27
Kepler-170 b,0.02424730003446869,0.0,0.0,0.0,3.2,2.5226860254083485,136.522,5679.0,0.0
Kepler-352 d,0.024239700302829566,0.0,0.0,0.0,0.80628032,0.8548094373865699,81.3,5208.0,0.0
Kepler-100 d,0.024233568338795274,0.2736955007300803,0.08705989207670414,0.0,1.61,0.4892780399274047,53.981,5825.0,0.38
HD 12235 b,0.0242334591406659,0.12376095120050928,0.09136079499917853,0.0,3.23,0.3103448275862069,1287.9273,5986.0,0.376
Kepler-111 c,0.02420571478798464,0.4509908164121175,0.08943740984130241,0.39788183502288704,7.0840758,0.6206896551724138,2.48,5914.0,0.176
HD 141399 d,0.024164207663599807,0.3672628963635067,0.08104931345832687,0.9999993955248404,13.7,0.14537205081669693,0.364,5600.0,0.074
HD 52265 b,0.024161520591549464,0.24907220682743075,0.09536784741141383,4.829078744124592e-50,13.7,0.14918330308529945,7.3281,6136.0,0.27
Kepler-1711 b,0.024112352856123207,0.0,0.0,0.0,1.923,0.6116152450090745,47.39,5706.0,0.0
HATS-48 A b,0.024095168433864243,0.15588657605453904,0.05289309184162668,0.0,8.9672,0.10689655172413792,137.6,4546.0,0.162
HD 33844 c,0.024065037857698205,0.353683611637038,0.06130790190734147,0.07243627567614155,13.5,0.2250453720508167,2.8101,4861.0,0.13
Kepler-1593 b,0.02406059825357259,0.0,0.0,0.9876978285360268,3.17,0.3194192377495463,0.889,4995.0,0.0
DMPP-9 b,0.02405664901690665,0.18573129162159857,0.09419244537049475,0.0,3.89,0.24500907441016337,176.6011,6092.0,0.25
HATS-55 b,0.02405254984129885,0.1335823995557988,0.09745151466578046,0.0,14.022459,0.10653357531760435,355.909,6214.0,0.092
K2-237 b,0.024021432198730083,0.11054282582252314,0.09654324945233946,0.0,16.06246934,0.10471869328493648,1860.0,6180.0,0.03
Kepler-1000 b,0.024019398230311875,0.0,0.0,0.0,4.76,0.1869328493647913,18.0,6453.0,0.0
Kepler-976 b,0.02400413718195094,0.0,0.0,0.17276922172701098,3.96,0.23956442831215974,2.661,5232.0,0.0
Kepler-516 b,0.023996749280543236,0.0,0.0,0.0,5.74,0.1471869328493648,174.58,7099.0,0.0
Kepler-909 b,0.023959268331902674,0.0,0.0,0.0,1.47,0.8656987295825771,127.24,6154.0,0.0
CoRoT-14 b,0.023954521805360715,0.0,0.0,0.0,12.22,1.32486388384755,1803.4781,6035.0,0.0
Kepler-1371 c,0.02394096190239779,0.0,0.0,0.0,0.64,0.7459165154264974,853.269,5361.0,0.0
Kepler-18 c,0.02392019155221911,0.0,0.0,0.0,5.49,0.10707803992740472,126.081,5345.0,0.0
Kepler-1947 b,0.023899638785375155,0.0,0.0,0.0,1.0101666,0.9764065335753176,229.4,6040.0,0.0
HD 48948 d,0.023895993772872236,0.5563242773675672,0.05414863493079975,0.4238771558308905,3.24,0.3103448275862069,2.46,4593.0,0.055
Kepler-262 b,0.023888828870582867,0.0,0.0,0.0,1.36,0.9600725952813067,50.169,5841.0,0.0
Kepler-371 b,0.023886524667344523,0.0,0.0,0.0,1.89,0.6243194192377496,41.737,5666.0,0.0
PH2 b,0.023886151004428844,0.3439121233150177,0.0846289469465964,0.9996538053645523,9.33708092,0.10526315789473684,1.2,5734.0,0.215
Kepler-279 e,0.02387936771991838,0.0,0.0,0.0,4.13,1.32486388384755,21.96,6689.45,0.0
EPIC 212737443 c,0.023866905287361462,0.4815393183342261,0.05657958006089569,0.7421523341431797,2.69,0.3938294010889292,2.2653,4684.0,0.2
KELT-3 b,0.02384465651712689,0.0,0.0,0.0,17.48604,0.13611615245009076,1704.57,6304.0,0.0
Kepler-384 c,0.023842134501630655,0.0,0.0,0.0,1.13,1.043557168784029,40.099,5577.0,0.0
TOI-2458 c,0.023789276920666052,0.20598910459012199,0.09186835497139485,0.0,3.18,0.3176043557168784,131.8551,6005.0,0.29
Kepler-1533 b,0.023781803267877977,0.0,0.0,3.249337426787381e-14,3.46,0.28493647912885667,4.786,6431.0,0.0
HD 43691 b,0.023756508008242617,0.24438033170174533,0.09421915905324517,0.0,13.2,0.35208711433756806,55.8272,6093.0,0.0796
K2-77 b,0.023737393558369513,0.2079770687903445,0.0692952930491032,0.0,2.4996027,9.230961172358555,58.0,5160.0,0.29
Kepler-87 b,0.02369572971517079,0.33052083441238733,0.08104931345832803,7.406855207833536e-91,13.49,0.13230490018148822,9.203,5600.0,0.036
TOI-6034 b,0.023692574092923753,0.24196410277985456,0.02855692685793085,0.0,11.92,0.14882032667876588,43.0,3635.0,0.04
Kepler-343 c,0.023576722768372704,0.0,0.0,0.0,2.02,0.573502722323049,57.932,5807.0,0.0
Kepler-1171 b,0.023517849460339815,0.0,0.0,0.0,2.56,0.42105263157894735,10171.005,7044.0,0.0
CI Tau c,0.023511767959673843,0.2120409412124893,0.033151680290640924,0.0,13.0,0.5190562613430127,19.2542,3807.0,0.58
Kepler-1755 b,0.023503647145776956,0.0,0.0,0.0,5.91688317,0.1415607985480944,37.43,6086.0,0.0
Kepler-1769 b,0.02346546099746844,0.0,0.0,1.950377534067606e-83,4.465,0.2032667876588022,8.9,6071.0,0.0
BD-13 2130 b,0.023444638619405805,0.2354684335670127,0.05286637815888952,0.0,12.5,1.588021778584392,40.0372,4545.0,0.21
Kepler-1764 b,0.023422440535974507,0.0,0.0,0.0,4.55527871,0.19782214156079858,16.17,6461.0,0.0
GJ 3323 b,0.023409894550580228,0.5403698280111578,0.015841213869743864,0.24683747633298436,1.23,1.0816696914700545,2.58,3159.0,0.23
Kepler-127 b,0.023408654415221497,0.23163900758130274,0.09456643692898077,0.0,1.4,0.9237749546279492,159.163,6106.0,0.47
HD 222076 b,0.023391644469069443,0.3826310053390027,0.05983864935618468,0.3140489247823624,13.5,0.20145190562613433,2.5381,4806.0,0.08
TOI-2285 b,0.023353308111487673,0.463211782957269,0.024710156542179215,4.506573230064118e-07,1.77,0.8395106365121066,3.91,3491.0,0.3
Kepler-193 b,0.023345509232370828,0.0,0.0,0.0,2.39,0.46098003629764067,117.303,6335.0,0.0
TOI-5349 b,0.02332472309667735,0.24839092893339146,0.031655714056732585,0.0,10.2,0.11978221415607987,44.5,3751.0,0.03
TOI-1295 b,0.02331093701177028,0.11716934152246855,0.09921461772716977,0.0,15.69257298,0.11796733212341198,1800.0,6280.0,0.024
Kepler-163 b,0.02329147026524621,0.0,0.0,0.0,1.05,1.0,115.612,5776.0,0.0
TOI-5350 b,0.023287810401692616,0.24280996551727999,0.09761179676228862,0.0,12.41955062,1.0943738656987296,321.879,6220.0,0.0165
